CODE,DESCRIPTION,FAMILY,GROSS PRICE,EAN13,PACKAGING
15C63150012,SERR.INF.T.TONDA SCR/BICONICO -12-,4212,19.51,8.01535E+12,12
15C63150012US,SERR.INF.T.TONDA SCR/BICONICO FIN.12,4212,19.51,8.01535E+12,12
15C63150047,SERR.INF.T.TONDA SCR/BICONICO BRONZATA FIN.47,4212,19.51,8.01535E+12,12
15C631600,SERR.INF.T.TONDA SCR/BICONICO,4212,16.61,8.01535E+12,12
15C63160012,SERR.INF.T.TONDA SCR/BICONICO -12-,4212,19.51,8.01535E+12,12
15C63160012US,SERR.INF.T.TONDA SCR/BICONICO FIN.12,4212,19.51,8.01535E+12,12
15C63160047,SERR.INF.T.TONDA SCR/BICONICO FIN.47,4212,19.51,8.01535E+12,12
15C631700,SERR.INF.T.TONDA SCR/BICONICO,4212,18.05,8.01535E+12,12
15C63170012,SERR.INF.T.TONDA SCR/BICONICO FIN.12,4212,20.91,8.01535E+12,1
15C63170012US,SERR.INF.T.TONDA SCR/BICONICO FIN.12,4212,20.91,8.01535E+12,12
15C63170047,SERR.INF.T.TONDA SCR/BICONICO FIN.47,4212,20.91,8.01535E+12,12
15C641350,SERR.INF.T.TONDA C/RULLO,4212,25.61,8.01535E+12,
15C641450,SERR.INF.T.TONDA C/RULLO,4212,23.61,8.01535E+12,
15C671450,SERR.X BAGNI T.TONDA SCR/BICONICO,4212,28.98,8.01535E+12,12
15C67145012,SERR.X BAGNI T.TONDA SCR/BICONICO,4212,31.88,8.01535E+12,12
15C671500,SERR.X BAGNI T.TONDA SCR/BICONICO,4212,28.98,8.01535E+12,12
15C67150012,SERR.X BAGNI T.TONDA SCR/BICONICO,4212,31.88,8.01535E+12,12
15C671600,SERR.X BAGNI T.TONDA SCR/BICONICO,4212,28.98,8.01535E+12,12
15C67160012,SERR.X BAGNI T.TONDA SCR/BICONICO (FIN.12),4212,31.88,8.01535E+12,12
15C671700,SERR.X BAGNI T.TONDA SCR/BICONICO,4212,31.23,8.01535E+12,12
15C67170012,SERR.X BAGNI T.TONDA SCR/BICONICO FIN.12,4212,34.1,8.01535E+12,12
15M001100,MANIGLIONE PUSH 1P N,854,103.08,8.01535E+12,6
15M0011000000FR,MANIGLIONE PUSH 1P N,854,119.55,8.01535E+12,6
15M00110000CF,MANIGLIONE PUSH 1P N,854,73.1,8.01535E+12,6
15M00110097,MANIGLIONE PUSH 1P G,854,103.08,8.01535E+12,6
15M0011009700FR,MANIGLIONE PUSH 1P G,854,119.55,8.01535E+12,6
15M00110097CF,MANIGLIONE PUSH 1P G,854,73.1,8.01535E+12,6
15M001100P1,MANIGLIONE PUSH 1P SS,854,103.08,8.01535E+12,6
15M011100,MANIGLIONE PUSH MODULARE N,854,112.92,8.01535E+12,6
15M0111000000FR,MANIGLIONE PUSH MODULARE N,854,129.38,8.01535E+12,6
15M01110000CF,MANIGLIONE PUSH MODULARE N,854,85.02,8.01535E+12,6
15M01110045,MANIGLIONE PUSH MODULARE B,854,112.92,8.01535E+12,6
15M01110097,MANIGLIONE PUSH MODULARE G,854,112.92,8.01535E+12,6
15M0111009700FR,MANIGLIONE PUSH MODULARE G,854,129.38,8.01535E+12,6
15M01110097CF,MANIGLIONE PUSH MODULARE G,854,85.02,8.01535E+12,6
15M011100C2,MANIGLIONE PUSH MODULARE PVD,854,355.93,8.01535E+12,6
15M011100C200FR,MANIGLIONE PUSH MODULARE PVD,854,374.24,8.01535E+12,6
15M011100P1,MANIGLIONE PUSH MODULARE SS,854,112.92,8.01535E+12,6
15M011100S1,MANIGLIONE PUSH MODULARE AS,854,234.43,8.01535E+12,6
15M016100,MANIGLIONE PUSH 2P N,854,86.03,8.01535E+12,6
15M0161000000FR,MANIGLIONE PUSH 2P N,854,86.03,8.01535E+12,6
15M01610000CF,MANIGLIONE PUSH 2P N,854,73.1,8.01535E+12,6
15M01610097,MANIGLIONE PUSH 2P G,854,86.03,8.01535E+12,6
15M0161009700FR,MANIGLIONE PUSH 2P G,854,86.03,8.01535E+12,6
15M01610097CF,MANIGLIONE PUSH 2P G,854,73.1,8.01535E+12,6
15M016100P1,MANIGLIONE PUSH 2P SS,854,86.03,8.01535E+12,6
15M6071000000FR,PUSH INFILARE 27° N,856,144.26,8.01535E+12,1
15M60710000UH,PUSH INFILARE 27° N,856,144.26,8.01535E+12,1
15M6071004500FR,PUSH INFILARE 27° B,856,144.26,8.01535E+12,1
15M6071009700FR,PUSH INFILARE 27° G,856,144.26,8.01535E+12,1
15M607100C200FR,PUSH INFILARE 27° PVD,856,396.53,8.01535E+12,1
15M607100P100FR,PUSH INFILARE 27° SS,856,144.26,8.01535E+12,1
15M607100S100FR,PUSH INFILARE 27° AS,856,270.4,8.01535E+12,1
15M6081000000FR,PUSH INFILARE 45° N,856,144.26,8.01535E+12,1
15M6081004500FR,PUSH INFILARE 45° B,856,144.26,8.01535E+12,1
15M6081009700FR,PUSH INFILARE 45° G,856,144.26,8.01535E+12,1
15M608100C200FR,PUSH INFILARE 45° PVD,856,396.53,8.01535E+12,1
15M608100P100FR,PUSH INFILARE 45° SS,856,144.26,8.01535E+12,1
15M608100S100FR,PUSH INFILARE 45° AS,856,270.4,8.01535E+12,1
15M6170000000FR,PUSH INFILARE 27° INT.72 N,856,156.8,8.01535E+12,1
15M6170009700FR,PUSH INFILARE 27° INT.72 G,856,156.8,8.01535E+12,1
15M617000C200FR,PUSH INFILARE 27° INT.72 PVD,856,396.53,8.01535E+12,1
15M617000P100FR,PUSH INFILARE 27° INT.72 SS,856,156.8,8.01535E+12,1
15M617000S100FR,PUSH INFILARE 27° INT.72 AS,856,276.44,8.01535E+12,1
15M6171200000FR,PUSH INFILARE 27° INT.92 N,856,156.8,8.01535E+12,1
15M6171209700FR,PUSH INFILARE 27° INT.92 G,856,156.8,8.01535E+12,1
15M617120C200FR,PUSH INFILARE 27° INT.92 PVD,856,396.53,8.01535E+12,1
15M617120P100FR,PUSH INFILARE 27° INT.92 SS,856,156.8,8.01535E+12,1
15M617120S100FR,PUSH INFILARE 27° INT.92 AS,856,276.44,8.01535E+12,1
15M6181200000FR,PUSH INFILARE 27° INT.45 N,856,156.8,8.01535E+12,1
15M6181209700FR,PUSH INFILARE 45° INT.92 G,856,156.8,8.01535E+12,1
15M618120C200FR,PUSH INFILARE 45° INT.92 PVD,856,396.53,8.01535E+12,1
15M618120S100FR,PUSH INFILARE 45° INT.92 AS,856,276.44,8.01535E+12,1
15M7110000000FR,TOUCH INFILARE 27° 1200 N,857,227.7,8.01535E+12,1
15M71100000HQFR,TOUCH INFILARE 27° 1130 SCHIEVANO N,857,227.7,8.01535E+12,1
15M71100000SBFR,TOUCH INFILARE 27° 1200 SB N,857,182.16,8.01535E+12,1
15M71100000UQFR,TOUCH INFILARE 27° 610 N,857,183.34,8.01535E+12,1
15M7110004500FR,TOUCH INFILARE 27° 1200 B,857,227.7,8.01535E+12,1
15M7110009700FR,TOUCH INFILARE 27° 1200 G,857,227.7,8.01535E+12,1
15M71100097SBFR,TOUCH INFILARE 27° 1200 SB G,857,182.16,8.01535E+12,1
15M711000C200FR,TOUCH INFILARE 27° 1200 PVD,857,625.7,8.01535E+12,1
15M711000P100FR,TOUCH INFILARE 27° 1200 SS,857,227.7,8.01535E+12,1
15M711000S100FR,TOUCH INFILARE 27° 1200 AS,857,426.71,8.01535E+12,1
15M7110100000FR,TOUCH INFILARE 27° 840 N,857,201.17,8.01535E+12,1
15M71101000HQFR,TOUCH INFILARE 27° 840 SCHIEVANO N,857,208.86,8.01535E+12,1
15M7110104500FR,TOUCH INFILARE 27° 840 B,857,201.17,8.01535E+12,1
15M7110109700FR,TOUCH INFILARE 27° 840 G,857,201.17,8.01535E+12,1
15M711010C200FR,TOUCH INFILARE 27° 840 PVD,857,553.21,8.01535E+12,1
15M711010P100FR,TOUCH INFILARE 27° 840 SS,857,201.17,8.01535E+12,1
15M71102000HQFR,TOUCH INFILARE 27° 680 SCHIEVANO N,857,201.17,8.01535E+12,1
15M7110600000FR,TOUCH INFILARE 27° 1300 N,857,235.07,8.01535E+12,1
15M71106000SBFR,TOUCH INFILARE 27° 1300 SB N,857,188.06,8.01535E+12,1
15M7110609700FR,TOUCH INFILARE 27° 1300 G,857,235.07,8.01535E+12,1
15M71106097SBFR,TOUCH INFILARE 27° 1300 SB G,857,188.06,8.01535E+12,1
15M711060C200FR,TOUCH INFILARE 27° 1300 PVD,857,633.08,8.01535E+12,1
15M711060P100FR,TOUCH INFILARE 27° 1300 SS,857,235.07,8.01535E+12,1
15M711060P1SBFR,TOUCH INFILARE 27° 1300 SB SS,857,188.06,8.01535E+12,1
15M7111000000FR,TOUCH INFILARE 45° 1200 N,857,227.7,8.01535E+12,1
15M7111004500FR,TOUCH INFILARE 45° 1200 B,857,227.7,8.01535E+12,1
15M7111009700FR,TOUCH INFILARE 45° 1200 G,857,227.7,8.01535E+12,1
15M711100C200FR,TOUCH INFILARE 45° 1200 PVD,857,625.7,8.01535E+12,1
15M711100P100FR,TOUCH INFILARE 45° 1200 SS,857,227.7,8.01535E+12,1
15M711100S100FR,TOUCH INFILARE 45° 1200 AS,857,426.71,8.01535E+12,1
15M7111100000FR,TOUCH INFILARE 45° 840 N,857,201.17,8.01535E+12,1
15M7111109700FR,TOUCH INFILARE 45° 840 G,857,201.17,8.01535E+12,1
15M711110C200FR,TOUCH INFILARE 45° 840 PVD,857,553.21,8.01535E+12,1
15M711110P100FR,TOUCH INFILARE 45° 840 SS,857,201.17,8.01535E+12,1
15M7111600000FR,TOUCH INFILARE 45° 1300 N,857,235.07,8.01535E+12,1
15M71116000SBFR,TOUCH INFILARE 45° 1300 SB N,857,188.06,8.01535E+12,1
15M7111609700FR,TOUCH INFILARE 45° 1300 G,857,235.07,8.01535E+12,1
15M71116097SBFR,TOUCH INFILARE 45° 1300 SB G,857,188.06,8.01535E+12,1
15M711160C200FR,TOUCH INFILARE 45° 1300 PVD,857,633.08,8.01535E+12,1
15M711160P100FR,TOUCH INFILARE 45° 1300 SS,857,235.07,8.01535E+12,1
15M711160P1SBFR,TOUCH INFILARE 45° 1300 SB SS,857,188.06,8.01535E+12,1
15M7510000000FR,TOUCH INFILARE 27° 1200 MOTORIZZATO N,085F,533.95,8.01535E+12,1
15M7510009700FR,TOUCH INFILARE 27° 1200 MOTORIZZATO G,085F,533.95,8.01535E+12,1
15M751000C200FR,TOUCH INFILARE 27° 1200 MOTORIZZATO PVD,085F,930.38,8.01535E+12,1
15M751000P100FR,TOUCH INFILARE 27° 1200 MOTORIZZATO SS,085F,533.95,8.01535E+12,1
15M7510100000FR,TOUCH INFILARE 27° 840 MOTORIZZATO N,085F,504.44,8.01535E+12,1
15M7510109700FR,TOUCH INFILARE 27° 840 MOTORIZZATO G,085F,504.44,8.01535E+12,1
15M751010C200FR,TOUCH INFILARE 27° 840 MOTORIZZATO PVD,085F,901.67,8.01535E+12,1
15M751010P100FR,TOUCH INFILARE 27° 840 MOTORIZZATO SS,085F,504.44,8.01535E+12,1
15M751010S100FR,TOUCH INFILARE 27° 840 MOTORIZZATO AS,085F,732.17,8.01535E+12,1
15M801100,MANIGLIONE TOUCH 1P 1200 N,855,173.69,8.01535E+12,1
15M80110000MP,MANIGLIONE TOUCH 1P 1200 N,855,420.63,8.01535E+12,1
15M80110097,MANIGLIONE TOUCH 1P 1200 G,855,173.69,8.01535E+12,1
15M801100P1,MANIGLIONE TOUCH 1P 1200 SS,855,173.69,8.01535E+12,1
15M801110,MANIGLIONE TOUCH 1P 840 N,855,150.6,8.01535E+12,1
15M80111000MP,MANIGLIONE TOUCH 1P 840 N,855,400.03,8.01535E+12,1
15M80111097,MANIGLIONE TOUCH 1P 840 G,855,150.6,8.01535E+12,1
15M801110P1,MANIGLIONE TOUCH 1P 840 SS,855,150.6,8.01535E+12,1
15M811090,MANIGLIONE TOUCH MODULARE 1300 N,855,209.12,8.01535E+12,1
15M8110900000FR,MANIGLIONE TOUCH MODULARE 1300 N,855,225.59,8.01535E+12,1
15M81109000SB,MANIGLIONE TOUCH MODULARE 1300 SB N,855,140.43,8.01535E+12,1
15M81109000SBFR,MANIGLIONE TOUCH MODULARE 1300 SB N,855,156.89,8.01535E+12,1
15M81109045,MANIGLIONE TOUCH MODULARE 1300 B,855,209.12,8.01535E+12,1
15M81109045SB,MANIGLIONE TOUCH MODULARE 1300 SB B,855,140.43,8.01535E+12,1
15M81109097,MANIGLIONE TOUCH MODULARE 1300 G,855,209.12,8.01535E+12,1
15M81109097SB,MANIGLIONE TOUCH MODULARE 1300 SB G,855,140.43,8.01535E+12,1
15M811090C2,MANIGLIONE TOUCH MODULARE 1300 PVD,855,590.78,8.01535E+12,1
15M811090P1,MANIGLIONE TOUCH MODULARE 1300 SS,855,209.12,8.01535E+12,1
15M811090S1,MANIGLIONE TOUCH MODULARE 1300 AS,855,399.95,8.01535E+12,1
15M811100,MANIGLIONE TOUCH MODULARE 1200 N,855,187.35,8.01535E+12,1
15M8111000000FR,MANIGLIONE TOUCH MODULARE 1200 N,855,203.84,8.01535E+12,1
15M81110097,MANIGLIONE TOUCH MODULARE 1200 G,855,187.35,8.01535E+12,1
15M8111009700FR,MANIGLIONE TOUCH MODULARE 1200 G,855,203.84,8.01535E+12,1
15M811100P1,MANIGLIONE TOUCH MODULARE 1200 SS,855,187.35,8.01535E+12,1
15M811110,MANIGLIONE TOUCH MODULARE 840 N,855,164.2,8.01535E+12,1
15M8111100000FR,MANIGLIONE TOUCH MODULARE 840 N,855,180.67,8.01535E+12,1
15M81111097,MANIGLIONE TOUCH MODULARE 840 G,855,164.2,8.01535E+12,1
15M8111109700FR,MANIGLIONE TOUCH MODULARE 840 G,855,180.67,8.01535E+12,1
15M811110P1,MANIGLIONE TOUCH MODULARE 840 SS,855,164.2,8.01535E+12,1
15M816100,MANIGLIONE TOUCH 2P 1200 N,855,173.69,8.01535E+12,1
15M8161000000FR,MANIGLIONE TOUCH 2P 1200 N,855,173.69,8.01535E+12,1
15M81610000UA,MANIGLIONE TOUCH 2P 1200 OCLAP N,855,192.99,8.01535E+12,1
15M81610097,MANIGLIONE TOUCH 2P 1200 G,855,173.69,8.01535E+12,1
15M8161009700FR,MANIGLIONE TOUCH 2P 1200 G,855,173.69,8.01535E+12,1
15M816100P1,MANIGLIONE TOUCH 2P 1200 SS,855,173.69,8.01535E+12,1
15M816110,MANIGLIONE TOUCH 2P 840 N,855,150.6,8.01535E+12,1
15M81611097,MANIGLIONE TOUCH 2P 840 G,855,150.6,8.01535E+12,1
15M816110P1,MANIGLIONE TOUCH 2P 840 SS,855,150.6,8.01535E+12,1
15M851090,MANIGLIONE TOUCH MODULARE 1300 MOTORIZZATO N,085E,507.12,8.01535E+12,1
15M85109045,MANIGLIONE TOUCH MODULARE 1300 MOTORIZZATO B,085E,507.12,8.01535E+12,1
15M85109097,MANIGLIONE TOUCH MODULARE 1300 MOTORIZZATO G,085E,507.12,8.01535E+12,1
15M851090C2,MANIGLIONE TOUCH MODULARE 1300 MOTORIZZATO PVD,085E,960.66,8.01535E+12,1
15M851090P1,MANIGLIONE TOUCH MODULARE 1300 MOTORIZZATO SS,085E,507.12,8.01535E+12,1
15M851100,MANIGLIONE TOUCH MODULARE 1200 MOTORIZZATO N,085E,480.57,8.01535E+12,1
15M8511000000FR,MANIGLIONE TOUCH MODULARE 1200 MOTORIZZATO N,085E,498.79,8.01535E+12,1
15M85110045,MANIGLIONE TOUCH MODULARE 1200 MOTORIZZATO B,085E,480.57,8.01535E+12,1
15M85110097,MANIGLIONE TOUCH MODULARE 1200 MOTORIZZATO G,085E,480.57,8.01535E+12,1
15M8511009700FR,MANIGLIONE TOUCH MODULARE 1200 MOTORIZZATO G,085E,498.79,8.01535E+12,1
15M851100C2,MANIGLIONE TOUCH MODULARE 1200 MOTORIZZATO PVD,085E,930.38,8.01535E+12,1
15M851100C200FR,MANIGLIONE TOUCH MODULARE 1200 MOTORIZZATO PVD,085E,951.25,8.01535E+12,1
15M851100P1,MANIGLIONE TOUCH MODULARE 1200 MOTORIZZATO SS,085E,480.57,8.01535E+12,1
15M851100S1,MANIGLIONE TOUCH MODULARE 1200 MOTORIZZATO AS,085E,732.18,8.01535E+12,1
15M851110,MANIGLIONE TOUCH MODULARE 840 MOTORIZZATO N,085E,454,8.01535E+12,1
15M85111045,MANIGLIONE TOUCH MODULARE 840 MOTORIZZATO B,085E,454,8.01535E+12,1
15M85111097,MANIGLIONE TOUCH MODULARE 840 MOTORIZZATO G,085E,454,8.01535E+12,1
15M851110C2,MANIGLIONE TOUCH MODULARE 840 MOTORIZZATO PVD,085E,901.67,8.01535E+12,1
15M851110P1,MANIGLIONE TOUCH MODULARE 840 MOTORIZZATO SS,085E,454,8.01535E+12,1
16013001097,CHIUDIPORTA TRADIZIONALE,701,199.04,8.01535E+12,2
16013001098,CHIUDIPORTA TRADIZIONALE,701,199.04,8.01535E+12,2
16013101097,CHIUDIPORTA TRADIZIONALE,701,256.17,8.01535E+12,
16013101098,CHIUDIPORTA TRADIZIONALE,701,256.17,8.01535E+12,2
16014002097,CHIUDIPORTA TRADIZIONALE,701,232.65,8.01535E+12,2
16014002098,CHIUDIPORTA TRADIZIONALE,701,232.65,8.01535E+12,2
16014102098,CHIUDIPORTA TRADIZIONALE,701,289.61,8.01535E+12,2
16015003097,CHIUDIPORTA TRADIZIONALE,701,269.94,8.01535E+12,2
16015003098,CHIUDIPORTA TRADIZIONALE,701,269.94,8.01535E+12,2
16015103098,CHIUDIPORTA TRADIZIONALE,701,337.27,8.01535E+12,2
16016004097,CHIUDIPORTA TRADIZIONALE,701,362.01,8.01535E+12,2
16016004098,CHIUDIPORTA TRADIZIONALE,701,362.01,8.01535E+12,2
16016104098,CHIUDIPORTA TRADIZIONALE,701,429.66,8.01535E+12,2
16046003044,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST,718,36.04,8.01535E+12,
16046003045,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST,718,36.04,8.01535E+12,
16046003087,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST,718,36.04,8.01535E+12,
16046003088,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST,718,36.04,8.01535E+12,
16046003097,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST,718,36.04,8.01535E+12,
16046103044,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST(CON FERMO),718,41.2,8.01535E+12,
16046103045,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST(CON FERMO),718,41.2,8.01535E+12,
16046103087,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST(CON FERMO),718,41.2,8.01535E+12,
16046103097,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST(CON FERMO),718,41.2,8.01535E+12,
16047003044,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST,718,36.04,8.01535E+12,1
16047003045,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST,718,36.04,8.01535E+12,1
16047003087,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST,718,36.04,8.01535E+12,1
16047003088,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST,718,36.04,8.01535E+12,1
16047003090,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST,718,36.04,8.01535E+12,1
16047003097,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST,718,36.04,8.01535E+12,1
16047103044,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST(CON FERMO),718,41.2,8.01535E+12,1
16047103045,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST(CON FERMO),718,41.2,8.01535E+12,1
16047103087,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST(CON FERMO),718,41.2,8.01535E+12,1
16047103088,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST(CON FERMO),718,41.2,8.01535E+12,1
16047103090,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST(CON FERMO),718,41.2,8.01535E+12,1
16047103097,CHIUDIPORTA A CREMAGLIERA TIPO FAR EAST(CON FERMO),718,41.2,8.01535E+12,1
172010000,SERRATURA CILINDRO,1822,37.61,8.01535E+12,6
17201000012,SERR. CILINDRO NICH.,1822,39.36,8.01535E+12,6
172022000,CILINDRO ERRETI 0971206523R,1822,19.91,0,
172024100,CILINDRO ERRETI 097120804 KA.435.,1822,10.41,0,50
172025010,CILINDRO GIESSE 097120350,1822,6.68,0,100
172026010,CILINDRO GIESSE 097120676/1,1822,7.2,0,100
172027000,CILINDRO GIESSE 097120726 CON CIFR. 212,1822,8.47,8.01535E+12,100
172210160,CIL. FIL. INF. X MOBILI,1827,21.75,8.01535E+12,12
17221016012,CIL. FIL. INF. X MOBILI,1827,23.71,8.01535E+12,12
172210200,CIL. FIL. INF. X MOBILI,1827,23.14,8.01535E+12,12
17221020012,CIL. FIL. INF. X MOBILI,1827,25.12,8.01535E+12,12
172210250,CIL. FIL. INF. X MOBILI,1827,24.83,8.01535E+12,12
17221025012,CIL. FIL. INF. X MOBILI,1827,26.69,8.01535E+12,12
172210300,CILINDRI FILETTATI PER MOBILI,1827,26.74,8.01535E+12,12
17221030012,CIL. FIL. INF. X MOBILI,1827,28.69,8.01535E+12,12
172215160,CIL. FIL. INF. X MOBILI,1827,35.71,8.01535E+12,12
172215200,CIL. FIL. INF. X MOBILI,1827,38.49,8.01535E+12,12
17221520000AS,CILINDRO FILETTATO    KA PROF.946,1827,56.56,8.01535E+12,12
17221520000ES,CILINDRO  PER MOBILI PROF.946 CIF.DIVERSA GARANT.,1827,139.23,8.01535E+12,12
172215250,CIL. FIL. INF. X MOBILI,1827,40.87,8.01535E+12,12
172250260,CILINDRO FILETTATO,1828,44.43,8.01535E+12,6
1722502600000SX,CILINDRO FILETTATO,1828,48.68,8.01535E+12,6
1.7225E+12,CILINDRO FILETTATO,1828,40.42,8.01535E+12,1
172251010,CIL.SPEC.OTTONE,1828,134.96,8.01535E+12,6
1722510100000SX,CIL.SPEC.OTTONE,1828,139.2,8.01535E+12,6
172251030,CILINDRO CON MICRO INTERRUTTORE,1828,99.32,8.01535E+12,6
182010100,CASSAFORTE SOLO CHIAVE,760,217.76,8.01535E+12,1
182010110,CASSAFORTE SOLO CHIAVE,760,217.76,8.01535E+12,1
182010200,CASSAFORTE SOLO CHIAVE,760,243.51,8.01535E+12,1
182010210,CASSAFORTE SOLO CHIAVE,760,243.51,8.01535E+12,1
182010300,CASSAFORTE SOLO CHIAVE,760,279.81,8.01535E+12,1
182010310,CASSAFORTE SOLO CHIAVE,760,279.81,8.01535E+12,1
182010320,CASSAFORTE SOLO CHIAVE,760,279.81,8.01535E+12,1
182010400,CASSAFORTE SOLO CHIAVE,760,369.5,8.01535E+12,1
182010410,CASSAFORTE SOLO CHIAVE,760,369.5,8.01535E+12,1
182010420,CASSAFORTE SOLO CHIAVE,760,369.5,8.01535E+12,1
182010500,CASSAFORTE SOLO CHIAVE,760,449.28,8.01535E+12,1
182010510,CASSAFORTE SOLO CHIAVE,760,449.28,8.01535E+12,1
182010520,CASSAFORTE SOLO CHIAVE,760,449.28,8.01535E+12,1
182010700,CASSAFORTE SOLO CHIAVE,760,516.53,8.01535E+12,1
182010710,CASSAFORTE SOLO CHIAVE,760,516.53,8.01535E+12,1
182010720,CASSAFORTE SOLO CHIAVE,760,516.53,8.01535E+12,1
182010800,CASSAFORTE,760,630.02,8.01535E+12,1
182010810,CASSAFORTE,760,630.02,8.01535E+12,1
182010820,CASSAFORTE SOLO CHIAVE,760,630.02,8.01535E+12,1
182010900,CASSAFORTE,760,698.26,8.01535E+12,1
182010910,CASSAFORTE,760,698.26,8.01535E+12,1
182010920,CASSAFORTE,760,698.26,8.01535E+12,1
182050340,CASSAFORTE,766,405.8,8.01535E+12,1
182050430,CASSAFORTE,766,516.07,8.01535E+12,1
182050530,CASSAFORTE,766,570.7,8.01535E+12,1
182050740,CASSAFORTE,766,594.02,8.01535E+12,1
182050850,CASSAFORTE,766,724.61,8.01535E+12,1
182050950,CASSAFORTE,766,838.91,8.01535E+12,1
182210200,CASSAFORTE,764,363.29,8.01535E+12,1
182210210,CASSAFORTE,764,363.29,8.01535E+12,1
182210300,CASSAFORTE,764,399.66,8.01535E+12,1
182210310,CASSAFORTE,764,399.66,8.01535E+12,1
182210320,CASSAFORTE,764,399.66,8.01535E+12,1
182210400,CASSAFORTE,764,489.31,8.01535E+12,1
182210410,CASSAFORTE,764,489.31,8.01535E+12,1
182210420,CASSAFORTE CH. COMB. 3POM,764,489.31,8.01535E+12,1
182210500,CASSAFORTE,764,569.17,8.01535E+12,1
182210510,CASSAFORTE,764,569.17,8.01535E+12,1
182210520,CASSAF.CHIAVE COMBIN.,764,569.17,8.01535E+12,1
182210700,CASSAFORTE,764,636.33,8.01535E+12,1
182210710,CASSAFORTE,764,636.33,8.01535E+12,1
182210720,CASSAFORTE CH. TRE POM.,764,636.33,8.01535E+12,1
182210800,CASSAFORTE,764,749.99,8.01535E+12,1
182210810,CASSAFORTE,764,749.99,8.01535E+12,1
182210820,CASSAFORTE,764,749.99,8.01535E+12,1
182210900,CASSAFORTE,764,818.02,8.01535E+12,1
182210910,CASSAFORTE,764,818.02,8.01535E+12,1
182210920,CASSAFORTE,764,818.02,8.01535E+12,1
182250340,CASSAFORTE,769,525.37,8.01535E+12,1
182250430,CASSAFORTE,769,636.54,8.01535E+12,1
182250530,CASSAFORTE,769,690.62,8.01535E+12,1
182250740,CASSAFORTE,769,713.81,8.01535E+12,1
182250850,CASSAFORTE,769,844.45,8.01535E+12,1
182250950,CASSAFORTE,769,958.63,8.01535E+12,1
182410200,CASSAFORTE,765,347.43,8.01535E+12,1
182410210,CASSAFORTE,765,347.43,8.01535E+12,1
182410300,CASSAFORTE,765,383.76,8.01535E+12,1
182410310,CASSAFORTE,765,383.76,8.01535E+12,1
182410320,CASSAFORTE,765,383.76,8.01535E+12,1
182410400,CASSAFORTE,765,473.66,8.01535E+12,1
182410410,CASSAFORTE,765,473.66,8.01535E+12,1
182410420,CASSAFORTE,765,473.66,8.01535E+12,1
182410500,CASSAFORTE,765,553.54,8.01535E+12,1
182410510,CASSAFORTE,765,553.54,8.01535E+12,1
182410520,CASSAFORTE,765,553.54,8.01535E+12,1
182410700,CASSAFORTE,765,620.75,8.01535E+12,1
182410710,CASSAFORTE,765,620.75,8.01535E+12,1
182410720,CASSAFORTE SOLO COMBIN.,765,620.75,8.01535E+12,1
182410800,CASSAFORTE,765,734.19,8.01535E+12,1
182410810,CASSAFORTE,765,734.19,8.01535E+12,1
182410820,CASSAFORTE,765,734.19,8.01535E+12,1
182410900,CASSAFORTE,765,802.09,8.01535E+12,1
182410910,CASSAFORTE SOLO COMBIN.,765,802.09,8.01535E+12,1
182410920,CASSAFORTE,765,802.09,8.01535E+12,1
182450340,CASSAFORTE,770,509.77,8.01535E+12,1
182450430,CASSEFORTE,770,620.75,8.01535E+12,1
182450530,CASSAFORTE,770,674.87,8.01535E+12,1
182450740,CASSAFORTE,770,698.26,8.01535E+12,1
182450850,CASSAFORTE,770,828.57,8.01535E+12,1
182450950,CASSAFORTE,770,942.8,8.01535E+12,1
182710300,CASSAFORTE DGT VISION MURARE,782,528.14,8.01535E+12,1
182710310,CASSAFORTE DGT VISION DA MURARE,782,528.14,8.01535E+12,1
18271031000TF,CASSAFORTE DGT VISION DA MURARE,782,545.54,8.01535E+12,1
182710320,CASSAFORTE DGT VISION DA MURARE,782,528.14,8.01535E+12,1
18271032000TF,CASSAFORTE DGT VISION DA MURARE,782,545.54,8.01535E+12,1
182710400,CASSAFORTE DGT VISION MURARE,782,623.2,8.01535E+12,1
18271040000TF,CASSAFORTE DGT VISION MURARE MASTER CODE,782,640.63,8.01535E+12,1
